ID,MAC_seagrass,NCS_fs1,PHY_mpb
   519,0.0000,0.4000,50.0000
   520,0.0000,0.4000,50.0000
   521,0.0000,0.4000,50.0000
   522,0.0000,0.4000,50.0000
   523,0.0000,0.4000,50.0000
   524,2000.0000,0.1000,100.0000
   525,2000.0000,0.1000,100.0000
   526,0.0000,0.4000,50.0000
   527,0.0000,0.4000,50.0000
   528,0.0000,0.4000,50.0000
   529,0.0000,0.4000,50.0000
   530,0.0000,0.4000,50.0000
   531,0.0000,0.4000,50.0000
   532,0.0000,0.4000,50.0000
   533,0.0000,0.4000,50.0000
   534,0.0000,0.4000,50.0000
   535,0.0000,0.4000,50.0000
   536,0.0000,0.4000,50.0000
   537,0.0000,0.4000,50.0000
   538,0.0000,0.4000,50.0000
   539,2000.0000,0.1000,100.0000
   540,2000.0000,0.1000,100.0000
   541,0.0000,0.4000,50.0000
   542,0.0000,0.4000,50.0000
   543,0.0000,0.4000,50.0000
   544,0.0000,0.4000,50.0000
   545,2000.0000,0.1000,100.0000
   546,0.0000,0.4000,50.0000
   547,0.0000,0.4000,50.0000
   548,0.0000,0.4000,50.0000
   549,0.0000,0.4000,50.0000
   550,0.0000,0.4000,50.0000
   551,0.0000,0.4000,50.0000
   552,0.0000,0.4000,50.0000
   553,0.0000,0.4000,50.0000
   554,0.0000,0.4000,50.0000
   555,0.0000,0.4000,50.0000
   556,0.0000,0.4000,50.0000
   557,0.0000,0.4000,50.0000
   558,0.0000,0.4000,50.0000
   559,0.0000,0.4000,50.0000
   560,2000.0000,0.1000,100.0000
   561,2000.0000,0.1000,100.0000
   562,0.0000,0.4000,50.0000
   563,0.0000,0.4000,50.0000
   564,0.0000,0.4000,50.0000
   565,0.0000,0.4000,50.0000
   566,0.0000,0.4000,50.0000
   567,0.0000,0.4000,50.0000
   568,0.0000,0.4000,50.0000
   569,0.0000,0.4000,50.0000
   570,0.0000,0.4000,50.0000
   571,0.0000,0.4000,50.0000
   572,0.0000,0.4000,50.0000
   573,0.0000,0.4000,50.0000
   574,0.0000,0.4000,50.0000
   575,0.0000,0.4000,50.0000
   576,0.0000,0.4000,50.0000
   577,398.9891,0.3402,59.9747
   578,2000.0000,0.1000,100.0000
   579,0.0000,0.4000,50.0000
   580,0.0000,0.4000,50.0000
   581,0.0000,0.4000,50.0000
   582,2000.0000,0.1000,100.0000
   583,2000.0000,0.1000,100.0000
   584,2000.0000,0.1000,100.0000
   585,2000.0000,0.1000,100.0000
   586,2000.0000,0.1000,100.0000
   587,0.0000,0.4000,50.0000
   588,0.0000,0.4000,50.0000
   589,0.0000,0.4000,50.0000
   590,0.0000,0.4000,50.0000
   591,0.0000,0.4000,50.0000
   592,0.0000,0.4000,50.0000
   593,0.0000,0.4000,50.0000
   594,0.0000,0.4000,50.0000
   595,0.0000,0.4000,50.0000
   596,0.0000,0.4000,50.0000
   597,0.0000,0.4000,50.0000
   598,0.0000,0.4000,50.0000
   599,0.0000,0.4000,50.0000
   600,0.0000,0.4000,50.0000
   601,0.0000,0.4000,50.0000
   602,0.0000,0.4000,50.0000
   603,0.0000,0.4000,50.0000
   604,0.0000,0.4000,50.0000
   605,0.0000,0.4000,50.0000
   606,2000.0000,0.1000,100.0000
   607,2000.0000,0.1000,100.0000
   608,2000.0000,0.1000,100.0000
   609,2000.0000,0.1000,100.0000
   610,0.0000,0.4000,50.0000
   611,2000.0000,0.1000,100.0000
   612,2000.0000,0.1000,100.0000
   613,2000.0000,0.1000,100.0000
   614,2000.0000,0.1000,100.0000
   615,2000.0000,0.1000,100.0000
   616,2000.0000,0.1000,100.0000
   617,0.0000,0.4000,50.0000
   618,0.0000,0.4000,50.0000
   619,0.0000,0.4000,50.0000
   620,0.0000,0.4000,50.0000
   621,0.0000,0.4000,50.0000
   622,0.0000,0.4000,50.0000
   623,0.0000,0.4000,50.0000
   624,0.0000,0.4000,50.0000
   625,0.0000,0.4000,50.0000
   626,0.0000,0.4000,50.0000
   627,0.0000,0.4000,50.0000
   628,2000.0000,0.1000,100.0000
   629,0.0000,0.4000,50.0000
   630,2000.0000,0.1000,100.0000
   631,2000.0000,0.1000,100.0000
   632,2000.0000,0.1000,100.0000
   633,2000.0000,0.1000,100.0000
   634,2000.0000,0.1000,100.0000
   635,2000.0000,0.1000,100.0000
   636,2000.0000,0.1000,100.0000
   637,2000.0000,0.1000,100.0000
   638,0.0000,0.4000,50.0000
   639,2000.0000,0.1000,100.0000
   640,2000.0000,0.1000,100.0000
   641,2000.0000,0.1000,100.0000
   642,0.0000,0.4000,50.0000
   643,2000.0000,0.1000,100.0000
   644,2000.0000,0.1000,100.0000
   645,2000.0000,0.1000,100.0000
   646,1966.7054,0.1050,99.1676
   647,2000.0000,0.1000,100.0000
   648,0.0000,0.4000,50.0000
   649,0.0000,0.4000,50.0000
   650,0.0000,0.4000,50.0000
   651,0.0000,0.4000,50.0000
   652,0.0000,0.4000,50.0000
   653,0.0000,0.4000,50.0000
   654,0.0000,0.4000,50.0000
   655,0.0000,0.4000,50.0000
   656,0.0000,0.4000,50.0000
   657,0.0000,0.4000,50.0000
   658,2000.0000,0.1000,100.0000
   659,2000.0000,0.1000,100.0000
   660,2000.0000,0.1000,100.0000
   661,2000.0000,0.1000,100.0000
   662,0.0000,0.4000,50.0000
   663,2000.0000,0.1000,100.0000
   664,2000.0000,0.1000,100.0000
   665,2000.0000,0.1000,100.0000
   666,2000.0000,0.1000,100.0000
   667,2000.0000,0.1000,100.0000
   668,2000.0000,0.1000,100.0000
   669,0.0000,0.4000,50.0000
   670,2000.0000,0.1000,100.0000
   671,0.0000,0.4000,50.0000
   672,2000.0000,0.1000,100.0000
   673,0.0000,0.4000,50.0000
   674,0.0000,0.4000,50.0000
   675,0.0000,0.4000,50.0000
   676,0.0000,0.4000,50.0000
   677,2000.0000,0.1000,100.0000
   678,0.0000,0.4000,50.0000
   679,0.0000,0.4000,50.0000
   680,0.0000,0.4000,50.0000
   681,0.0000,0.4000,50.0000
   682,0.0000,0.4000,50.0000
   683,0.0000,0.4000,50.0000
   684,0.0000,0.4000,50.0000
   685,0.0000,0.4000,50.0000
   686,0.0000,0.4000,50.0000
   687,2000.0000,0.1000,100.0000
   688,2000.0000,0.1000,100.0000
   689,2000.0000,0.1000,100.0000
   690,2000.0000,0.1000,100.0000
   691,2000.0000,0.1000,100.0000
   692,2000.0000,0.1000,100.0000
   693,2000.0000,0.1000,100.0000
   694,2000.0000,0.1000,100.0000
   695,2000.0000,0.1000,100.0000
   696,0.0000,0.4000,50.0000
   697,0.0000,0.4000,50.0000
   698,0.0000,0.4000,50.0000
   699,0.0000,0.4000,50.0000
   700,2000.0000,0.1000,100.0000
   701,0.0000,0.4000,50.0000
   702,0.0000,0.4000,50.0000
   703,2000.0000,0.1000,100.0000
   704,0.0000,0.4000,50.0000
   705,0.0000,0.4000,50.0000
   706,0.0000,0.4000,50.0000
   707,0.0000,0.4000,50.0000
   708,2000.0000,0.1000,100.0000
   709,2000.0000,0.1000,100.0000
   710,2000.0000,0.1000,100.0000
   711,0.0000,0.4000,50.0000
   712,219.4485,0.3671,55.4862
   713,0.0000,0.4000,50.0000
   714,0.0000,0.4000,50.0000
   715,0.0000,0.4000,50.0000
   716,0.0000,0.4000,50.0000
   717,0.0000,0.4000,50.0000
   718,0.0000,0.4000,50.0000
   719,0.0000,0.4000,50.0000
   720,0.0000,0.4000,50.0000
   721,2000.0000,0.1000,100.0000
   722,2000.0000,0.1000,100.0000
   723,0.0000,0.4000,50.0000
   724,0.0000,0.4000,50.0000
   725,0.0000,0.4000,50.0000
   726,0.0000,0.4000,50.0000
   727,0.0000,0.4000,50.0000
   728,0.0000,0.4000,50.0000
   729,0.0000,0.4000,50.0000
   730,0.0000,0.4000,50.0000
   731,0.0000,0.4000,50.0000
   732,0.0000,0.4000,50.0000
   733,2000.0000,0.1000,100.0000
   734,2000.0000,0.1000,100.0000
   735,435.5612,0.3347,60.8890
   736,0.0000,0.4000,50.0000
   737,0.0000,0.4000,50.0000
   738,0.0000,0.4000,50.0000
   739,0.0000,0.4000,50.0000
   740,0.0000,0.4000,50.0000
   741,0.0000,0.4000,50.0000
   742,2000.0000,0.1000,100.0000
   743,0.0000,0.4000,50.0000
   744,2000.0000,0.1000,100.0000
   745,0.0000,0.4000,50.0000
   746,2000.0000,0.1000,100.0000
   747,2000.0000,0.1000,100.0000
   748,972.0108,0.2542,74.3003
   749,0.0000,0.4000,50.0000
   750,0.0000,0.4000,50.0000
   751,0.0000,0.4000,50.0000
   752,0.0000,0.4000,50.0000
   753,2000.0000,0.1000,100.0000
   754,1265.2715,0.2102,81.6318
   755,0.0000,0.4000,50.0000
   756,0.0000,0.4000,50.0000
   757,0.0000,0.4000,50.0000
   758,2000.0000,0.1000,100.0000
   759,0.0000,0.4000,50.0000
   760,0.0000,0.4000,50.0000
   761,0.0000,0.4000,50.0000
   762,0.0000,0.4000,50.0000
   763,2000.0000,0.1000,100.0000
   764,2000.0000,0.1000,100.0000
